sku,qty,price,errors
70231-LBE,100000,"44,990","Product Type is invalid or not supported"
70231-LGN,100000,"44,990","Product Type is invalid or not supported"
70231-OE,100000,"44,990","Product Type is invalid or not supported"
"70380-BK 01",100000,"21,500","Product Type is invalid or not supported"
"70380-SR 34",100000,"24,490","Product Type is invalid or not supported"
"70380-WE 35",100000,"21,500","Product Type is invalid or not supported"
"70420-BK 01",100000,"22,500","Product Type is invalid or not supported"
"70420-SR 34",100000,"25,900","Product Type is invalid or not supported"
"70420-WE 35",100000,"22,500","Product Type is invalid or not supported"
70555-BE,100000,"9,350","Product Type is invalid or not supported"
70555-BK,100000,"9,350","Product Type is invalid or not supported"
70555-BN,100000,"9,350","Product Type is invalid or not supported"
70555-GN,100000,"9,350","Product Type is invalid or not supported"
70555-GY,100000,"9,350","Product Type is invalid or not supported"
70555-LBE,100000,"9,350","Product Type is invalid or not supported"
70555-LGN,100000,"9,350","Product Type is invalid or not supported"
70555-MG,100000,"9,350","Product Type is invalid or not supported"
70555-OE,100000,"9,350","Product Type is invalid or not supported"
70555-PE,100000,"9,350","Product Type is invalid or not supported"
70555-RD,100000,"9,350","Product Type is invalid or not supported"
70555-WE,100000,"9,350","Product Type is invalid or not supported"
70555-YW,100000,"9,350","Product Type is invalid or not supported"
70777-SR,100000,"15,690","Product Type is invalid or not supported"
70888-BE,100000,"13,590","Product Type is invalid or not supported"
70888-BK,100000,"13,590","Product Type is invalid or not supported"
70888-BN,100000,"13,590","Product Type is invalid or not supported"
70888-GN,100000,"13,590","Product Type is invalid or not supported"
70888-GY,100000,"13,590","Product Type is invalid or not supported"
70888-LBE,100000,"13,590","Product Type is invalid or not supported"
70888-LGN,100000,"13,590","Product Type is invalid or not supported"
70888-MG,100000,"13,590","Product Type is invalid or not supported"
70888-OE,100000,"13,590","Product Type is invalid or not supported"
70888-PE,100000,"13,590","Product Type is invalid or not supported"
70888-RD,100000,"13,590","Product Type is invalid or not supported"
70888-WE,100000,"13,590","Product Type is invalid or not supported"
70888-YW,100000,"13,590","Product Type is invalid or not supported"
70999-BK,100000,"25,950","Product Type is invalid or not supported"
70999-WE,100000,"25,950","Product Type is invalid or not supported"
9010200,100000,"0,390","Product Type is invalid or not supported"
FP50-700-712-904-906,100000,"3,660","Product Type is invalid or not supported"
FP50-713-905-906,100000,"3,250","Product Type is invalid or not supported"
WP02,100000,"1,030","Product Type is invalid or not supported"
WP03,100000,"1,490","Product Type is invalid or not supported"
WP04,100000,"2,300","Product Type is invalid or not supported"
WP05,100000,"1,150","Product Type is invalid or not supported"
WP07,100000,"5,200","Product Type is invalid or not supported"
WP08,100000,"7,330","Product Type is invalid or not supported"
WP09,100000,"23,090","Product Type is invalid or not supported"
