sku,qty,price,errors
70210-BKLBE,100.000,11.950,"Product Type is invalid or not supported"
70210-BKOE,100.000,11.950,"Product Type is invalid or not supported"
70210-BKYW,100.000,11.950,"Product Type is invalid or not supported"
70210-RDBK,100.000,11.950,"Product Type is invalid or not supported"
70210-RDRD,100.000,11.950,"Product Type is invalid or not supported"
70210-WELGN,100.000,11.950,"Product Type is invalid or not supported"
70210-WEMG,100.000,11.950,"Product Type is invalid or not supported"
70210-WEOE,100.000,11.950,"Product Type is invalid or not supported"
70210-WEWE,100.000,11.950,"Product Type is invalid or not supported"
70211-BE,100.000,8.950,"Product Type is invalid or not supported"
70211-BK,100.000,8.950,"Product Type is invalid or not supported"
70211-LBE,100.000,8.950,"Product Type is invalid or not supported"
70211-LGN,100.000,8.950,"Product Type is invalid or not supported"
70211-MG,100.000,8.950,"Product Type is invalid or not supported"
70211-OE,100.000,8.950,"Product Type is invalid or not supported"
70211-RD,100.000,8.950,"Product Type is invalid or not supported"
70211-WE,100.000,8.950,"Product Type is invalid or not supported"
70212-WESR,100.000,9.590,"Product Type is invalid or not supported"
70213-BK,100.000,15.690,"Product Type is invalid or not supported"
70213-WE,100.000,15.690,"Product Type is invalid or not supported"
70215-BE,100.000,19.950,"Product Type is invalid or not supported"
70215-BE/WE/RD,100.000,19.950,"Product Type is invalid or not supported"
70215-BK,100.000,19.950,"Product Type is invalid or not supported"
70215-BK/GY/RD,100.000,19.950,"Product Type is invalid or not supported"
70215-LBE,100.000,19.950,"Product Type is invalid or not supported"
70215-LGN,100.000,19.950,"Product Type is invalid or not supported"
70215-MG,100.000,19.950,"Product Type is invalid or not supported"
70215-OE,100.000,19.950,"Product Type is invalid or not supported"
70215-RD,100.000,19.950,"Product Type is invalid or not supported"
70215-SR/BE/OE,100.000,19.950,"Product Type is invalid or not supported"
70215-SR/BN/RD,100.000,19.950,"Product Type is invalid or not supported"
70215-WE,100.000,19.950,"Product Type is invalid or not supported"
70215-YW,100.000,19.950,"Product Type is invalid or not supported"
70216,100.000,58.950,"Product Type is invalid or not supported"
70217,100.000,49.950,"Product Type is invalid or not supported"
70218,100.000,64.950,"Product Type is invalid or not supported"
70219,100.000,39.950,"Product Type is invalid or not supported"
70220,100.000,33.950,"Product Type is invalid or not supported"
70221,100.000,33.950,"Product Type is invalid or not supported"
70222,100.000,33.950,"Product Type is invalid or not supported"
70223,100.000,23.950,"Product Type is invalid or not supported"
70224,100.000,23.950,"Product Type is invalid or not supported"
70225,100.000,23.950,"Product Type is invalid or not supported"
70227,100.000,23.700,"Product Type is invalid or not supported"
70228-BK,100.000,8.500,"Product Type is invalid or not supported"
70228-MG,100.000,8.500,"Product Type is invalid or not supported"
70229,100.000,24.990,"Product Type is invalid or not supported"
70230,100.000,34.990,"Product Type is invalid or not supported"
70231-BE,100.000,44.990,"Product Type is invalid or not supported"
70231-BK,100.000,44.990,"Product Type is invalid or not supported"
70231-BN,100.000,44.990,"Product Type is invalid or not supported"
70231-LBE,100.000,44.990,"Product Type is invalid or not supported"
70231-LGN,100.000,44.990,"Product Type is invalid or not supported"
70231-OE,100.000,44.990,"Product Type is invalid or not supported"
"70380-BK 01",100.000,21.500,"Product Type is invalid or not supported"
"70380-SR 34",100.000,24.490,"Product Type is invalid or not supported"
"70380-WE 35",100.000,21.500,"Product Type is invalid or not supported"
"70420-BK 01",100.000,22.500,"Product Type is invalid or not supported"
"70420-SR 34",100.000,25.900,"Product Type is invalid or not supported"
"70420-WE 35",100.000,22.500,"Product Type is invalid or not supported"
70555-BE,100.000,9.350,"Product Type is invalid or not supported"
70555-BK,100.000,9.350,"Product Type is invalid or not supported"
70555-BN,100.000,9.350,"Product Type is invalid or not supported"
70555-GN,100.000,9.350,"Product Type is invalid or not supported"
70555-GY,100.000,9.350,"Product Type is invalid or not supported"
70555-LBE,100.000,9.350,"Product Type is invalid or not supported"
70555-LGN,100.000,9.350,"Product Type is invalid or not supported"
70555-MG,100.000,9.350,"Product Type is invalid or not supported"
70555-OE,100.000,9.350,"Product Type is invalid or not supported"
70555-PE,100.000,9.350,"Product Type is invalid or not supported"
70555-RD,100.000,9.350,"Product Type is invalid or not supported"
70555-WE,100.000,9.350,"Product Type is invalid or not supported"
70555-YW,100.000,9.350,"Product Type is invalid or not supported"
70777-SR,100.000,15.690,"Product Type is invalid or not supported"
70888-BE,100.000,13.590,"Product Type is invalid or not supported"
70888-BK,100.000,13.590,"Product Type is invalid or not supported"
70888-BN,100.000,13.590,"Product Type is invalid or not supported"
70888-GN,100.000,13.590,"Product Type is invalid or not supported"
70888-GY,100.000,13.590,"Product Type is invalid or not supported"
70888-LBE,100.000,13.590,"Product Type is invalid or not supported"
70888-LGN,100.000,13.590,"Product Type is invalid or not supported"
70888-MG,100.000,13.590,"Product Type is invalid or not supported"
70888-OE,100.000,13.590,"Product Type is invalid or not supported"
70888-PE,100.000,13.590,"Product Type is invalid or not supported"
70888-RD,100.000,13.590,"Product Type is invalid or not supported"
70888-WE,100.000,13.590,"Product Type is invalid or not supported"
70888-YW,100.000,13.590,"Product Type is invalid or not supported"
70999-BK,100.000,25.950,"Product Type is invalid or not supported"
70999-WE,100.000,25.950,"Product Type is invalid or not supported"
9010200,100.000,0.390,"Product Type is invalid or not supported"
FP50-700-712-904-906,100.000,3.660,"Product Type is invalid or not supported"
FP50-713-905-906,100.000,3.250,"Product Type is invalid or not supported"
WP02,100.000,1.030,"Product Type is invalid or not supported"
WP03,100.000,1.490,"Product Type is invalid or not supported"
WP04,100.000,2.300,"Product Type is invalid or not supported"
WP05,100.000,1.150,"Product Type is invalid or not supported"
WP07,100.000,5.200,"Product Type is invalid or not supported"
WP08,100.000,7.330,"Product Type is invalid or not supported"
WP09,100.000,23.090,"Product Type is invalid or not supported"
