sku,base_image,errors
51895,51895*.jpg,"Wrong URL/path used for attribute image"
51896,51896*.jpg,"Wrong URL/path used for attribute image"
51897,51897*.jpg,"Wrong URL/path used for attribute image"
51898,51898*.jpg,"Wrong URL/path used for attribute image"
51899,51899*.jpg,"Wrong URL/path used for attribute image"
51900,51900*.jpg,"Wrong URL/path used for attribute image"
51902-WE,51902-WE*.jpg,"Wrong URL/path used for attribute image"
51903-WE,51903-WE*.jpg,"Wrong URL/path used for attribute image"
51904-BE,51904-BE*.jpg,"Wrong URL/path used for attribute image"
51904-BK,51904-BK*.jpg,"Wrong URL/path used for attribute image"
51905,51905*.jpg,"Wrong URL/path used for attribute image"
51906,51906*.jpg,"Wrong URL/path used for attribute image"
51907,51907*.jpg,"Wrong URL/path used for attribute image"
51908-BE,51908-BE*.jpg,"Wrong URL/path used for attribute image"
51908-BK,51908-BK*.jpg,"Wrong URL/path used for attribute image"
51908-RD,51908-RD*.jpg,"Wrong URL/path used for attribute image"
51908-WE,51908-WE*.jpg,"Wrong URL/path used for attribute image"
51910,51910*.jpg,"Wrong URL/path used for attribute image"
51911,51911*.jpg,"Wrong URL/path used for attribute image"
51912-BK,51912-BK*.jpg,"Wrong URL/path used for attribute image"
51912-GY,51912-GY*.jpg,"Wrong URL/path used for attribute image"
51912-SR,51912-SR*.jpg,"Wrong URL/path used for attribute image"
51913,51913*.jpg,"Wrong URL/path used for attribute image"
51914,51914*.jpg,"Wrong URL/path used for attribute image"
51915,51915*.jpg,"Wrong URL/path used for attribute image"
51916-BE,51916-BE*.jpg,"Wrong URL/path used for attribute image"
51916-BK,51916-BK*.jpg,"Wrong URL/path used for attribute image"
51916-WE,51916-WE*.jpg,"Wrong URL/path used for attribute image"
51917-BE,51917-BE*.jpg,"Wrong URL/path used for attribute image"
51917-RD,51917-RD*.jpg,"Wrong URL/path used for attribute image"
51917-WE,51917-WE*.jpg,"Wrong URL/path used for attribute image"
51918-WE,51918-WE*.jpg,"Wrong URL/path used for attribute image"
51919-BE,51919-BE*.jpg,"Wrong URL/path used for attribute image"
51919-RD,51919-RD*.jpg,"Wrong URL/path used for attribute image"
51919-WE,51919-WE*.jpg,"Wrong URL/path used for attribute image"
51920-WE,51920-WE*.jpg,"Wrong URL/path used for attribute image"
51921-DBE,51921-DBE*.jpg,"Wrong URL/path used for attribute image"
51921-GY,51921-GY*.jpg,"Wrong URL/path used for attribute image"
51921-RD,51921-RD*.jpg,"Wrong URL/path used for attribute image"
51922-WEBE,51922-WEBE*.jpg,"Wrong URL/path used for attribute image"
51922-WERD,51922-WERD*.jpg,"Wrong URL/path used for attribute image"
51922-WEWE,51922-WEWE*.jpg,"Wrong URL/path used for attribute image"
51923-WEBE,51923-WEBE*.jpg,"Wrong URL/path used for attribute image"
51923-WEGY,51923-WEGY*.jpg,"Wrong URL/path used for attribute image"
51923-WERD,51923-WERD*.jpg,"Wrong URL/path used for attribute image"
51924-WE,51924-WE*.jpg,"Wrong URL/path used for attribute image"
51925-BE,51925-BE*.jpg,"Wrong URL/path used for attribute image"
51925-BK,51925-BK*.jpg,"Wrong URL/path used for attribute image"
51925-RD,51925-RD*.jpg,"Wrong URL/path used for attribute image"
51926,51926*.jpg,"Wrong URL/path used for attribute image"
51927,51927*.jpg,"Wrong URL/path used for attribute image"
51928,51928*.jpg,"Wrong URL/path used for attribute image"
51929,51929*.jpg,"Wrong URL/path used for attribute image"
51930,51930*.jpg,"Wrong URL/path used for attribute image"
51932-WE,51932-WE*.jpg,"Wrong URL/path used for attribute image"
51934,51934*.jpg,"Wrong URL/path used for attribute image"
51935,51935*.jpg,"Wrong URL/path used for attribute image"
51936-BE,51936-BE*.jpg,"Wrong URL/path used for attribute image"
51936-BK,51936-BK*.jpg,"Wrong URL/path used for attribute image"
51936-MG,51936-MG*.jpg,"Wrong URL/path used for attribute image"
51936-OE,51936-OE*.jpg,"Wrong URL/path used for attribute image"
51936-RD,51936-RD*.jpg,"Wrong URL/path used for attribute image"
51936-WE,51936-WE*.jpg,"Wrong URL/path used for attribute image"
51938,51938*.jpg,"Wrong URL/path used for attribute image"
51939-BK,51939-BK*.jpg,"Wrong URL/path used for attribute image"
51940,51940*.jpg,"Wrong URL/path used for attribute image"
51941,51941*.jpg,"Wrong URL/path used for attribute image"
51942-WEBK,51942-WEBK*.jpg,"Wrong URL/path used for attribute image"
51943-WEWE,51943-WEWE*.jpg,"Wrong URL/path used for attribute image"
51944,51944*.jpg,"Wrong URL/path used for attribute image"
51945,51945*.jpg,"Wrong URL/path used for attribute image"
51946,51946*.jpg,"Wrong URL/path used for attribute image"
51947,51947*.jpg,"Wrong URL/path used for attribute image"
51948-BKSR,51948-BKSR*.jpg,"Wrong URL/path used for attribute image"
51949-BK,51949-BK*.jpg,"Wrong URL/path used for attribute image"
51950-DGY,51950-DGY*.jpg,"Wrong URL/path used for attribute image"
51951-BK,51951-BK*.jpg,"Wrong URL/path used for attribute image"
51952-BK,51952-BK*.jpg,"Wrong URL/path used for attribute image"
51953-BK,51953-BK*.jpg,"Wrong URL/path used for attribute image"
51953-BN,51953-BN*.jpg,"Wrong URL/path used for attribute image"
51954-BK,51954-BK*.jpg,"Wrong URL/path used for attribute image"
51954-SR,51954-SR*.jpg,"Wrong URL/path used for attribute image"
51957,51957*.jpg,"Wrong URL/path used for attribute image"
51958-BK,51958-BK*.jpg,"Wrong URL/path used for attribute image"
51964,51964*.jpg,"Wrong URL/path used for attribute image"
51975-WE,51975-WE*.jpg,"Wrong URL/path used for attribute image"
51976,51976*.jpg,"Wrong URL/path used for attribute image"
51977,51977*.jpg,"Wrong URL/path used for attribute image"
51978-BKBK,51978-BKBK*.jpg,"Wrong URL/path used for attribute image"
51978-BKSR,51978-BKSR*.jpg,"Wrong URL/path used for attribute image"
51979,51979*.jpg,"Wrong URL/path used for attribute image"
51980,51980*.jpg,"Wrong URL/path used for attribute image"
51981-WE,51981-WE*.jpg,"Wrong URL/path used for attribute image"
51982,51982*.jpg,"Wrong URL/path used for attribute image"
51983-WE,51983-WE*.jpg,"Wrong URL/path used for attribute image"
51984-BE,51984-BE*.jpg,"Wrong URL/path used for attribute image"
51984-BK,51984-BK*.jpg,"Wrong URL/path used for attribute image"
51984-DRD,51984-DRD*.jpg,"Wrong URL/path used for attribute image"
51984-GY,51984-GY*.jpg,"Wrong URL/path used for attribute image"
51985-BE,51985-BE*.jpg,"Wrong URL/path used for attribute image"
51985-BK,51985-BK*.jpg,"Wrong URL/path used for attribute image"
51985-DRD,51985-DRD*.jpg,"Wrong URL/path used for attribute image"
51985-GY,51985-GY*.jpg,"Wrong URL/path used for attribute image"
51986,51986*.jpg,"Wrong URL/path used for attribute image"
51987,51987*.jpg,"Wrong URL/path used for attribute image"
51988-BK,51988-BK*.jpg,"Wrong URL/path used for attribute image"
51988-BN,51988-BN*.jpg,"Wrong URL/path used for attribute image"
51989,51989*.jpg,"Wrong URL/path used for attribute image"
51990-BK,51990-BK*.jpg,"Wrong URL/path used for attribute image"
51990-BN,51990-BN*.jpg,"Wrong URL/path used for attribute image"
51991-BK,51991-BK*.jpg,"Wrong URL/path used for attribute image"
51991-BN,51991-BN*.jpg,"Wrong URL/path used for attribute image"
51992-BK,51992-BK*.jpg,"Wrong URL/path used for attribute image"
51992-BN,51992-BN*.jpg,"Wrong URL/path used for attribute image"
51993-BE-4GB,51993-BE-4GB*.jpg,"Wrong URL/path used for attribute image"
51993-BK-4GB,51993-BK-4GB*.jpg,"Wrong URL/path used for attribute image"
51993-GY-4GB,51993-GY-4GB*.jpg,"Wrong URL/path used for attribute image"
51993-LGN-4GB,51993-LGN-4GB*.jpg,"Wrong URL/path used for attribute image"
51993-MG-4GB,51993-MG-4GB*.jpg,"Wrong URL/path used for attribute image"
51993-OE-4GB,51993-OE-4GB*.jpg,"Wrong URL/path used for attribute image"
51993-RD-4GB,51993-RD-4GB*.jpg,"Wrong URL/path used for attribute image"
51993-WE-4GB,51993-WE-4GB*.jpg,"Wrong URL/path used for attribute image"
51993-YW-4GB,51993-YW-4GB*.jpg,"Wrong URL/path used for attribute image"
51994-BE,51994-BE*.jpg,"Wrong URL/path used for attribute image"
51994-BK,51994-BK*.jpg,"Wrong URL/path used for attribute image"
51994-RD,51994-RD*.jpg,"Wrong URL/path used for attribute image"
51994-WE,51994-WE*.jpg,"Wrong URL/path used for attribute image"
51995-BK,51995-BK*.jpg,"Wrong URL/path used for attribute image"
51995-SR,51995-SR*.jpg,"Wrong URL/path used for attribute image"
51996-BK,51996-BK*.jpg,"Wrong URL/path used for attribute image"
51997,51997*.jpg,"Wrong URL/path used for attribute image"
51998,51998*.jpg,"Wrong URL/path used for attribute image"
51999-BE,51999-BE*.jpg,"Wrong URL/path used for attribute image"
51999-BE-R,51999-BE-R*.jpg,"Wrong URL/path used for attribute image"
51999-BK,51999-BK*.jpg,"Wrong URL/path used for attribute image"
51999-BK-R,51999-BK-R*.jpg,"Wrong URL/path used for attribute image"
51999-GN,51999-GN*.jpg,"Wrong URL/path used for attribute image"
51999-GN-R,51999-GN-R*.jpg,"Wrong URL/path used for attribute image"
51999-MG,51999-MG*.jpg,"Wrong URL/path used for attribute image"
51999-RD,51999-RD*.jpg,"Wrong URL/path used for attribute image"
51999-RD-R,51999-RD-R*.jpg,"Wrong URL/path used for attribute image"
51999-WE,51999-WE*.jpg,"Wrong URL/path used for attribute image"
51999-WE-R,51999-WE-R*.jpg,"Wrong URL/path used for attribute image"
52000-BE,52000-BE*.jpg,"Wrong URL/path used for attribute image"
52000-BK,52000-BK*.jpg,"Wrong URL/path used for attribute image"
52000-MG,52000-MG*.jpg,"Wrong URL/path used for attribute image"
52000-RD,52000-RD*.jpg,"Wrong URL/path used for attribute image"
52000-WE,52000-WE*.jpg,"Wrong URL/path used for attribute image"
52001,52001*.jpg,"Wrong URL/path used for attribute image"
52002,52002*.jpg,"Wrong URL/path used for attribute image"
52003,52003*.jpg,"Wrong URL/path used for attribute image"
52004,52004*.jpg,"Wrong URL/path used for attribute image"
52005-BE,52005-BE*.jpg,"Wrong URL/path used for attribute image"
52005-BK,52005-BK*.jpg,"Wrong URL/path used for attribute image"
52005-GY,52005-GY*.jpg,"Wrong URL/path used for attribute image"
52005-RD,52005-RD*.jpg,"Wrong URL/path used for attribute image"
52005-SR,52005-SR*.jpg,"Wrong URL/path used for attribute image"
52006-BK,52006-BK*.jpg,"Wrong URL/path used for attribute image"
52006-RD,52006-RD*.jpg,"Wrong URL/path used for attribute image"
52006-WE,52006-WE*.jpg,"Wrong URL/path used for attribute image"
52007,52007*.jpg,"Wrong URL/path used for attribute image"
52008,52008*.jpg,"Wrong URL/path used for attribute image"
52009,52009*.jpg,"Wrong URL/path used for attribute image"
52011,52011*.jpg,"Wrong URL/path used for attribute image"
52013-BK,52013-BK*.jpg,"Wrong URL/path used for attribute image"
52013-WE,52013-WE*.jpg,"Wrong URL/path used for attribute image"
52014-WE,52014-WE*.jpg,"Wrong URL/path used for attribute image"
52016,52016*.jpg,"Wrong URL/path used for attribute image"
52019-BE,52019-BE*.jpg,"Wrong URL/path used for attribute image"
52019-DGY,52019-DGY*.jpg,"Wrong URL/path used for attribute image"
52019-RD,52019-RD*.jpg,"Wrong URL/path used for attribute image"
52019-SR,52019-SR*.jpg,"Wrong URL/path used for attribute image"
52020,52020*.jpg,"Wrong URL/path used for attribute image"
52021,52021*.jpg,"Wrong URL/path used for attribute image"
52022-BEWE,52022-BEWE*.jpg,"Wrong URL/path used for attribute image"
52022-BKWE,52022-BKWE*.jpg,"Wrong URL/path used for attribute image"
52022-RDWE,52022-RDWE*.jpg,"Wrong URL/path used for attribute image"
52022-WEWE,52022-WEWE*.jpg,"Wrong URL/path used for attribute image"
52023-BKC,52023-BKC*.jpg,"Wrong URL/path used for attribute image"
52023-WEC,52023-WEC*.jpg,"Wrong URL/path used for attribute image"
52024,52024*.jpg,"Wrong URL/path used for attribute image"
52025,52025*.jpg,"Wrong URL/path used for attribute image"
52026,52026*.jpg,"Wrong URL/path used for attribute image"
52027-BKWE,52027-BKWE*.jpg,"Wrong URL/path used for attribute image"
52027-WEWE,52027-WEWE*.jpg,"Wrong URL/path used for attribute image"
52028-BK,52028-BK*.jpg,"Wrong URL/path used for attribute image"
52029-BE,52029-BE*.jpg,"Wrong URL/path used for attribute image"
52029-BK,52029-BK*.jpg,"Wrong URL/path used for attribute image"
52029-RD,52029-RD*.jpg,"Wrong URL/path used for attribute image"
52029-WE,52029-WE*.jpg,"Wrong URL/path used for attribute image"
52030-BK,52030-BK*.jpg,"Wrong URL/path used for attribute image"
52031-BK,52031-BK*.jpg,"Wrong URL/path used for attribute image"
52032,52032*.jpg,"Wrong URL/path used for attribute image"
52033-BK,52033-BK*.jpg,"Wrong URL/path used for attribute image"
52034-BK,52034-BK*.jpg,"Wrong URL/path used for attribute image"
52034-BKR,52034-BKR*.jpg,"Wrong URL/path used for attribute image"
52034-WE,52034-WE*.jpg,"Wrong URL/path used for attribute image"
52034-WER,52034-WER*.jpg,"Wrong URL/path used for attribute image"
52036,52036*.jpg,"Wrong URL/path used for attribute image"
52037-BE,52037-BE*.jpg,"Wrong URL/path used for attribute image"
52037-BK,52037-BK*.jpg,"Wrong URL/path used for attribute image"
52037-RD,52037-RD*.jpg,"Wrong URL/path used for attribute image"
52037-WE,52037-WE*.jpg,"Wrong URL/path used for attribute image"
52038,52038*.jpg,"Wrong URL/path used for attribute image"
52039-GY,52039-GY*.jpg,"Wrong URL/path used for attribute image"
52041-BE,52041-BE*.jpg,"Wrong URL/path used for attribute image"
52042-GY,52042-GY*.jpg,"Wrong URL/path used for attribute image"
52043,52043*.jpg,"Wrong URL/path used for attribute image"
52044,52044*.jpg,"Wrong URL/path used for attribute image"
52051,52051*.jpg,"Wrong URL/path used for attribute image"
52052,52052*.jpg,"Wrong URL/path used for attribute image"
52053,52053*.jpg,"Wrong URL/path used for attribute image"
52054-SR,52054-SR*.jpg,"Wrong URL/path used for attribute image"
52054-WE,52054-WE*.jpg,"Wrong URL/path used for attribute image"
52055-BE,52055-BE*.jpg,"Wrong URL/path used for attribute image"
52055-BK,52055-BK*.jpg,"Wrong URL/path used for attribute image"
52055-BN,52055-BN*.jpg,"Wrong URL/path used for attribute image"
52055-GN,52055-GN*.jpg,"Wrong URL/path used for attribute image"
52055-RD,52055-RD*.jpg,"Wrong URL/path used for attribute image"
52055-WE,52055-WE*.jpg,"Wrong URL/path used for attribute image"
52056-BE,52056-BE*.jpg,"Wrong URL/path used for attribute image"
52056-BK,52056-BK*.jpg,"Wrong URL/path used for attribute image"
52056-DGN,52056-DGN*.jpg,"Wrong URL/path used for attribute image"
52056-MG,52056-MG*.jpg,"Wrong URL/path used for attribute image"
52056-OE,52056-OE*.jpg,"Wrong URL/path used for attribute image"
52056-RD,52056-RD*.jpg,"Wrong URL/path used for attribute image"
52056-SR,52056-SR*.jpg,"Wrong URL/path used for attribute image"
52056-WE,52056-WE*.jpg,"Wrong URL/path used for attribute image"
52056-YW,52056-YW*.jpg,"Wrong URL/path used for attribute image"
52057-BK,52057-BK*.jpg,"Wrong URL/path used for attribute image"
52057-SR,52057-SR*.jpg,"Wrong URL/path used for attribute image"
52058,52058*.jpg,"Wrong URL/path used for attribute image"
52059,52059*.jpg,"Wrong URL/path used for attribute image"
52060-LBE,52060-LBE*.jpg,"Wrong URL/path used for attribute image"
52061-BKLBE,52061-BKLBE*.jpg,"Wrong URL/path used for attribute image"
52061-BKSR,52061-BKSR*.jpg,"Wrong URL/path used for attribute image"
52062,52062*.jpg,"Wrong URL/path used for attribute image"
52063-BKBE,52063-BKBE*.jpg,"Wrong URL/path used for attribute image"
52063-BKBK,52063-BKBK*.jpg,"Wrong URL/path used for attribute image"
52063-BKRD,52063-BKRD*.jpg,"Wrong URL/path used for attribute image"
52064,52064*.jpg,"Wrong URL/path used for attribute image"
52066,52066*.jpg,"Wrong URL/path used for attribute image"
52068,52068*.jpg,"Wrong URL/path used for attribute image"
52069,52069*.jpg,"Wrong URL/path used for attribute image"
52070,52070*.jpg,"Wrong URL/path used for attribute image"
52071,52071*.jpg,"Wrong URL/path used for attribute image"
52072,52072*.jpg,"Wrong URL/path used for attribute image"
52074,52074*.jpg,"Wrong URL/path used for attribute image"
52075,52075*.jpg,"Wrong URL/path used for attribute image"
52076,52076*.jpg,"Wrong URL/path used for attribute image"
52077-BK,52077-BK*.jpg,"Wrong URL/path used for attribute image"
52077-GN,52077-GN*.jpg,"Wrong URL/path used for attribute image"
52077-LBE,52077-LBE*.jpg,"Wrong URL/path used for attribute image"
52077-MG,52077-MG*.jpg,"Wrong URL/path used for attribute image"
52077-OE,52077-OE*.jpg,"Wrong URL/path used for attribute image"
52077-WE,52077-WE*.jpg,"Wrong URL/path used for attribute image"
52077-YW,52077-YW*.jpg,"Wrong URL/path used for attribute image"
52078-WE,52078-WE*.jpg,"Wrong URL/path used for attribute image"
52079,52079*.jpg,"Wrong URL/path used for attribute image"
52081,52081*.jpg,"Wrong URL/path used for attribute image"
52082-BK,52082-BK*.jpg,"Wrong URL/path used for attribute image"
52083-WE,52083-WE*.jpg,"Wrong URL/path used for attribute image"
52084-BK,52084-BK*.jpg,"Wrong URL/path used for attribute image"
52084-LBE,52084-LBE*.jpg,"Wrong URL/path used for attribute image"
52084-RD,52084-RD*.jpg,"Wrong URL/path used for attribute image"
52086-BE,52086-BE*.jpg,"Wrong URL/path used for attribute image"
52086-BK,52086-BK*.jpg,"Wrong URL/path used for attribute image"
52086-GN,52086-GN*.jpg,"Wrong URL/path used for attribute image"
52086-RD,52086-RD*.jpg,"Wrong URL/path used for attribute image"
52086-WE,52086-WE*.jpg,"Wrong URL/path used for attribute image"
52088,52088*.jpg,"Wrong URL/path used for attribute image"
52089-BK,52089-BK*.jpg,"Wrong URL/path used for attribute image"
52090,52090*.jpg,"Wrong URL/path used for attribute image"
52093-BE,52093-BE*.jpg,"Wrong URL/path used for attribute image"
52093-GY,52093-GY*.jpg,"Wrong URL/path used for attribute image"
52093-LGN,52093-LGN*.jpg,"Wrong URL/path used for attribute image"
52093-LMG,52093-LMG*.jpg,"Wrong URL/path used for attribute image"
52093-OE,52093-OE*.jpg,"Wrong URL/path used for attribute image"
52093-PE,52093-PE*.jpg,"Wrong URL/path used for attribute image"
52093-RD,52093-RD*.jpg,"Wrong URL/path used for attribute image"
52093-YW,52093-YW*.jpg,"Wrong URL/path used for attribute image"
52094-WE,52094-WE*.jpg,"Wrong URL/path used for attribute image"
52095,52095*.jpg,"Wrong URL/path used for attribute image"
52096-WE,52096-WE*.jpg,"Wrong URL/path used for attribute image"
52097,52097*.jpg,"Wrong URL/path used for attribute image"
52098-GY,52098-GY*.jpg,"Wrong URL/path used for attribute image"
52099-BE,52099-BE*.jpg,"Wrong URL/path used for attribute image"
52099-BK,52099-BK*.jpg,"Wrong URL/path used for attribute image"
52099-RD,52099-RD*.jpg,"Wrong URL/path used for attribute image"
52099-SR,52099-SR*.jpg,"Wrong URL/path used for attribute image"
52100,52100*.jpg,"Wrong URL/path used for attribute image"
52101,52101*.jpg,"Wrong URL/path used for attribute image"
52102-BK,52102-BK*.jpg,"Wrong URL/path used for attribute image"
52102-LGN,52102-LGN*.jpg,"Wrong URL/path used for attribute image"
52103-BKBK,52103-BKBK*.jpg,"Wrong URL/path used for attribute image"
52103-SRBE,52103-SRBE*.jpg,"Wrong URL/path used for attribute image"
52103-SRBK,52103-SRBK*.jpg,"Wrong URL/path used for attribute image"
52103-SRRD,52103-SRRD*.jpg,"Wrong URL/path used for attribute image"
52103-SRYW,52103-SRYW*.jpg,"Wrong URL/path used for attribute image"
52104,52104*.jpg,"Wrong URL/path used for attribute image"
52105-BK,52105-BK*.jpg,"Wrong URL/path used for attribute image"
52105-BN,52105-BN*.jpg,"Wrong URL/path used for attribute image"
52105-LGN,52105-LGN*.jpg,"Wrong URL/path used for attribute image"
52106,52106*.jpg,"Wrong URL/path used for attribute image"
52107,52107*.jpg,"Wrong URL/path used for attribute image"
52108-WE,52108-WE*.jpg,"Wrong URL/path used for attribute image"
52110-SRBK,52110-SRBK*.jpg,"Wrong URL/path used for attribute image"
52111-BE,52111-BE*.jpg,"Wrong URL/path used for attribute image"
52111-BK,52111-BK*.jpg,"Wrong URL/path used for attribute image"
52111-RD,52111-RD*.jpg,"Wrong URL/path used for attribute image"
52112-BK,52112-BK*.jpg,"Wrong URL/path used for attribute image"
52113,52113*.jpg,"Wrong URL/path used for attribute image"
52114,52114*.jpg,"Wrong URL/path used for attribute image"
52115,52115*.jpg,"Wrong URL/path used for attribute image"
52116-BK,52116-BK*.jpg,"Wrong URL/path used for attribute image"
52117,52117*.jpg,"Wrong URL/path used for attribute image"
52118,52118*.jpg,"Wrong URL/path used for attribute image"
52119-WE,52119-WE*.jpg,"Wrong URL/path used for attribute image"
52120-BK,52120-BK*.jpg,"Wrong URL/path used for attribute image"
52122,52122*.jpg,"Wrong URL/path used for attribute image"
52123-BE,52123-BE*.jpg,"Wrong URL/path used for attribute image"
52123-BK,52123-BK*.jpg,"Wrong URL/path used for attribute image"
52123-LGN,52123-LGN*.jpg,"Wrong URL/path used for attribute image"
52123-RD,52123-RD*.jpg,"Wrong URL/path used for attribute image"
52123-WE,52123-WE*.jpg,"Wrong URL/path used for attribute image"
52124-LGN,52124-LGN*.jpg,"Wrong URL/path used for attribute image"
52124-MG,52124-MG*.jpg,"Wrong URL/path used for attribute image"
52125,52125*.jpg,"Wrong URL/path used for attribute image"
52126,52126*.jpg,"Wrong URL/path used for attribute image"
52127,52127*.jpg,"Wrong URL/path used for attribute image"
52128,52128*.jpg,"Wrong URL/path used for attribute image"
52129-BE,52129-BE*.jpg,"Wrong URL/path used for attribute image"
52129-GY,52129-GY*.jpg,"Wrong URL/path used for attribute image"
52129-LGN,52129-LGN*.jpg,"Wrong URL/path used for attribute image"
52129-MG,52129-MG*.jpg,"Wrong URL/path used for attribute image"
52130-LGN,52130-LGN*.jpg,"Wrong URL/path used for attribute image"
52131-LGN,52131-LGN*.jpg,"Wrong URL/path used for attribute image"
52132-LGN,52132-LGN*.jpg,"Wrong URL/path used for attribute image"
52133-LGN,52133-LGN*.jpg,"Wrong URL/path used for attribute image"
52134,52134*.jpg,"Wrong URL/path used for attribute image"
52135,52135*.jpg,"Wrong URL/path used for attribute image"
52136,52136*.jpg,"Wrong URL/path used for attribute image"
52137,52137*.jpg,"Wrong URL/path used for attribute image"
52138,52138*.jpg,"Wrong URL/path used for attribute image"
52139,52139*.jpg,"Wrong URL/path used for attribute image"
52140,52140*.jpg,"Wrong URL/path used for attribute image"
52141,52141*.jpg,"Wrong URL/path used for attribute image"
52142,52142*.jpg,"Wrong URL/path used for attribute image"
52143,52143*.jpg,"Wrong URL/path used for attribute image"
52144,52144*.jpg,"Wrong URL/path used for attribute image"
52145,52145*.jpg,"Wrong URL/path used for attribute image"
52146,52146*.jpg,"Wrong URL/path used for attribute image"
52147,52147*.jpg,"Wrong URL/path used for attribute image"
52148,52148*.jpg,"Wrong URL/path used for attribute image"
52149-BKC,52149-BKC*.jpg,"Wrong URL/path used for attribute image"
52150-BKWE,52150-BKWE*.jpg,"Wrong URL/path used for attribute image"
52151,52151*.jpg,"Wrong URL/path used for attribute image"
52152,52152*.jpg,"Wrong URL/path used for attribute image"
52153,52153*.jpg,"Wrong URL/path used for attribute image"
52154,52154*.jpg,"Wrong URL/path used for attribute image"
52155,52155*.jpg,"Wrong URL/path used for attribute image"
52156,52156*.jpg,"Wrong URL/path used for attribute image"
54003,54003*.jpg,"Wrong URL/path used for attribute image"
54013,54013*.jpg,"Wrong URL/path used for attribute image"
54015,54015*.jpg,"Wrong URL/path used for attribute image"
60033,60033*.jpg,"Wrong URL/path used for attribute image"
60035,60035*.jpg,"Wrong URL/path used for attribute image"
60038-BE,60038-BE*.jpg,"Wrong URL/path used for attribute image"
60038-BK,60038-BK*.jpg,"Wrong URL/path used for attribute image"
60038-RD,60038-RD*.jpg,"Wrong URL/path used for attribute image"
60038-WE,60038-WE*.jpg,"Wrong URL/path used for attribute image"
6010158,6010158*.jpg,"Wrong URL/path used for attribute image"
60123,60123*.jpg,"Wrong URL/path used for attribute image"
60130-BK,60130-BK*.jpg,"Wrong URL/path used for attribute image"
60130-WE,60130-WE*.jpg,"Wrong URL/path used for attribute image"
60134,60134*.jpg,"Wrong URL/path used for attribute image"
60136,60136*.jpg,"Wrong URL/path used for attribute image"
60139-SR,60139-SR*.jpg,"Wrong URL/path used for attribute image"
60141,60141*.jpg,"Wrong URL/path used for attribute image"
60143,60143*.jpg,"Wrong URL/path used for attribute image"
60144,60144*.jpg,"Wrong URL/path used for attribute image"
60145,60145*.jpg,"Wrong URL/path used for attribute image"
60147,60147*.jpg,"Wrong URL/path used for attribute image"
60148,60148*.jpg,"Wrong URL/path used for attribute image"
60150-BK,60150-BK*.jpg,"Wrong URL/path used for attribute image"
60151,60151*.jpg,"Wrong URL/path used for attribute image"
60153-BE,60153-BE*.jpg,"Wrong URL/path used for attribute image"
60153-BK,60153-BK*.jpg,"Wrong URL/path used for attribute image"
60153-RD,60153-RD*.jpg,"Wrong URL/path used for attribute image"
60153-WE,60153-WE*.jpg,"Wrong URL/path used for attribute image"
60154-BKGD,60154-BKGD*.jpg,"Wrong URL/path used for attribute image"
60154-BKSR,60154-BKSR*.jpg,"Wrong URL/path used for attribute image"
60154-WESR,60154-WESR*.jpg,"Wrong URL/path used for attribute image"
60156-WE,60156-WE*.jpg,"Wrong URL/path used for attribute image"
60157-BK,60157-BK*.jpg,"Wrong URL/path used for attribute image"
60666-BE,60666-BE*.jpg,"Wrong URL/path used for attribute image"
60666-BK,60666-BK*.jpg,"Wrong URL/path used for attribute image"
60666-OE,60666-OE*.jpg,"Wrong URL/path used for attribute image"
60666-RD,60666-RD*.jpg,"Wrong URL/path used for attribute image"
60666-WE,60666-WE*.jpg,"Wrong URL/path used for attribute image"
"65002-BK 2200mAh","65002-BK 2200mAh*.jpg","Wrong URL/path used for attribute image"
"65002-BK 3000mAh","65002-BK 3000mAh*.jpg","Wrong URL/path used for attribute image"
"65002-DBE 2200mAh","65002-DBE 2200mAh*.jpg","Wrong URL/path used for attribute image"
"65002-DBE 3000mAh","65002-DBE 3000mAh*.jpg","Wrong URL/path used for attribute image"
"65002-GN 2200mAh","65002-GN 2200mAh*.jpg","Wrong URL/path used for attribute image"
"65002-GN 3000mAh","65002-GN 3000mAh*.jpg","Wrong URL/path used for attribute image"
"65002-MG 2200mAh","65002-MG 2200mAh*.jpg","Wrong URL/path used for attribute image"
"65002-MG 3000mAh","65002-MG 3000mAh*.jpg","Wrong URL/path used for attribute image"
"65002-PE 2200mAh","65002-PE 2200mAh*.jpg","Wrong URL/path used for attribute image"
"65002-PE 3000mAh","65002-PE 3000mAh*.jpg","Wrong URL/path used for attribute image"
"65002-RD 2200mAh","65002-RD 2200mAh*.jpg","Wrong URL/path used for attribute image"
"65002-RD 3000mAh","65002-RD 3000mAh*.jpg","Wrong URL/path used for attribute image"
"65002-SR 2200mAh","65002-SR 2200mAh*.jpg","Wrong URL/path used for attribute image"
"65002-SR 3000mAh","65002-SR 3000mAh*.jpg","Wrong URL/path used for attribute image"
"65004-BK 2200mAh","65004-BK 2200mAh*.jpg","Wrong URL/path used for attribute image"
"65004-BK 3000mAh","65004-BK 3000mAh*.jpg","Wrong URL/path used for attribute image"
"65004-DBE 2200mAh","65004-DBE 2200mAh*.jpg","Wrong URL/path used for attribute image"
"65004-DBE 3000mAh","65004-DBE 3000mAh*.jpg","Wrong URL/path used for attribute image"
"65004-RD 2200mAh","65004-RD 2200mAh*.jpg","Wrong URL/path used for attribute image"
